Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1725172521326414,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521326160,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521316674,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521316433,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521316179,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521306670,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521306429,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521306176,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521296684,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521296425,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521296171,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521286679,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521286436,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521286183,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521276677,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521276433,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521276179,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521269238,00000594,false,Rx,0,8,CE,31,CE,31,A2,6A,04,20,
-1725172521268984,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172521268745,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172521268502,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521268277,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172521268038,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172521267800,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172521267560,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172521267318,00000596,false,Rx,0,8,25,75,00,00,2A,00,0A,0C,
-1725172521267082,00000597,false,Rx,0,8,09,5E,01,00,00,00,00,80,
-1725172521266846,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172521266594,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521266340,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172521266119,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521265867,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521265616,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521265364,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172521265144,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172521264891,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172521264670,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,22,7F,
-1725172521264413,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172521264191,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172521256684,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172521256429,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172521256176,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521255926,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521255674,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521255419,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521246687,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521246445,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521246191,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521236684,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521236440,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521236186,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521226692,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521226450,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521226197,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521216695,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521216454,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521216203,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521206693,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521206451,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521206198,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521196703,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521196460,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521196205,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521186697,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521186453,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521186199,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521176708,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521176466,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521176210,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521169252,00000594,false,Rx,0,8,9C,31,9C,31,A2,6A,04,20,
-1725172521169013,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172521168775,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172521168531,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521168308,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172521168068,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172521167829,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172521167590,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172521167348,00000596,false,Rx,0,8,2D,75,00,00,2A,00,0A,0C,
-1725172521167112,00000597,false,Rx,0,8,89,5E,01,00,00,00,00,80,
-1725172521166859,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172521166622,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521166368,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172521166132,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521165880,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521165643,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521165391,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172521165171,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172521164919,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172521164697,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,22,7F,
-1725172521164440,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172521164218,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172521156713,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172521156457,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172521156188,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521155936,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521155699,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521155442,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521146710,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521146466,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521146212,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521136718,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521136476,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521136221,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521126714,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521126470,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521126216,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521116728,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521116472,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521116219,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521106724,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521106484,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521106217,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521096722,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521096493,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521096238,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521086730,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521086488,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521086233,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521076726,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521076482,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521076227,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521069284,00000594,false,Rx,0,8,6A,31,6A,31,A2,6A,04,20,
-1725172521069046,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172521068806,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172521068563,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521068324,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172521068087,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172521067849,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172521067609,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172521067381,00000596,false,Rx,0,8,83,75,00,00,2A,00,0A,0C,
-1725172521067130,00000597,false,Rx,0,8,09,5E,01,00,00,00,00,80,
-1725172521066894,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172521066641,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521066403,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172521066167,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521065913,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521065662,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521065425,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172521065188,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172521064951,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172521064714,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,2D,82,
-1725172521064475,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172521064238,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172521056733,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172521056476,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172521056222,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172521055971,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521055733,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521055477,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521046731,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521046502,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521046249,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521036741,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172521036499,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521036247,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521026738,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172521026495,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521026240,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521016739,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172521016497,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521016245,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172521006751,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172521006495,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172521006241,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520996746,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520996487,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520996218,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520986499,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520986757,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520986260,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520976751,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520976508,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520976253,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520969310,00000594,false,Rx,0,8,38,31,38,31,A2,6A,04,20,
-1725172520969056,000003F6,false,Rx,0,8,18,00,00,00,00,00,00,00,
-1725172520968816,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172520968574,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172520968335,00000497,false,Rx,0,8,11,00,00,00,00,00,00,00,
-1725172520968081,00000498,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520967828,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520967604,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172520967360,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172520967124,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172520966886,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172520966650,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520966410,00000596,false,Rx,0,8,9D,75,00,00,2A,00,0A,0C,
-1725172520966174,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520965936,00000597,false,Rx,0,8,89,5E,01,00,00,00,00,80,
-1725172520965684,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520965448,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172520965195,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172520964944,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520964706,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172520964466,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172520964227,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172520963991,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,2D,82,
-1725172520963755,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172520963513,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172520955743,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520955497,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520956754,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172520956497,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172520956240,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520955985,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520946512,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520946756,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520946268,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520936757,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520936514,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520936259,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520926767,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520926525,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520926256,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520916768,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520916512,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520916255,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520906761,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520906519,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520906265,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520896771,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520896529,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520896259,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520886766,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520886524,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520886270,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520876761,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520876517,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520876278,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520869320,00000594,false,Rx,0,8,06,31,06,31,A2,6A,04,20,
-1725172520869082,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172520868844,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172520868601,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520868361,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172520868123,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172520867886,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172520867648,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172520867421,00000596,false,Rx,0,8,21,75,00,00,2A,00,0A,0C,
-1725172520867169,00000597,false,Rx,0,8,09,5E,01,00,00,00,00,80,
-1725172520866933,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172520866681,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520866443,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172520866205,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520865953,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520865702,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520865465,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172520865229,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172520864992,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172520864756,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,9D,7D,
-1725172520864515,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172520864280,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172520856773,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172520856517,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172520856249,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520855997,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520855760,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520855504,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520846773,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520846531,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520846277,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520836770,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520836526,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520836272,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520826779,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520826537,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520826281,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520816780,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520816540,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520816273,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520806778,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520806537,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520806285,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520796775,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520796531,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520796277,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520786784,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520786542,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520786289,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520776781,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520776538,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520776283,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520769341,00000594,false,Rx,0,8,D4,30,D4,30,A2,6A,04,20,
-1725172520769102,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172520768863,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172520768621,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520768382,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172520768159,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172520767907,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172520767670,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
-1725172520767443,00000596,false,Rx,0,8,22,75,00,00,2A,00,0A,0C,
-1725172520767205,00000597,false,Rx,0,8,89,5E,01,00,00,00,00,80,
-1725172520766954,00000598,false,Rx,0,8,00,00,00,00,91,41,F1,12,
-1725172520766718,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520766466,00000599,false,Rx,0,8,08,80,00,00,00,00,00,80,
-1725172520765977,0000059C,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520766228,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520765725,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520765490,0000059E,false,Rx,0,8,00,00,00,00,35,0E,00,00,
-1725172520765253,000005A3,false,Rx,0,8,0F,00,00,00,C9,7D,2A,62,
-1725172520765016,000005D5,false,Rx,0,8,00,00,00,A0,C8,A0,00,04,
-1725172520764780,000005D6,false,Rx,0,8,B9,B9,00,00,0A,0C,9D,7D,
-1725172520764539,000005D7,false,Rx,0,8,02,A4,00,00,00,00,00,00,
-1725172520764302,000005D8,false,Rx,0,8,A1,6E,04,00,5E,01,35,0E,
-1725172520756781,00000553,false,Rx,0,8,04,00,80,00,00,00,80,00,
-1725172520756542,0000057F,false,Rx,0,8,80,0A,72,00,00,00,00,72,
-1725172520756273,000002A1,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520756021,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520755784,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520755529,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520746797,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520746554,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520746298,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520736791,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520736547,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520736293,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520726800,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520726304,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520726558,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520716799,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520716559,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520716308,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520706799,00000200,false,Rx,0,8,00,80,D8,10,00,3B,D0,00,
-1725172520706557,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520706305,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520696812,00000200,false,Rx,0,8,00,80,D8,10,00,7B,D0,00,
-1725172520696569,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520696315,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520686807,00000200,false,Rx,0,8,00,80,D8,10,00,BB,D0,00,
-1725172520686564,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520686309,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520676801,00000200,false,Rx,0,8,00,80,D8,10,00,FB,D0,00,
-1725172520676561,00000523,false,Rx,0,8,08,38,36,36,33,34,00,01,
-1725172520676307,00000524,false,Rx,0,8,6B,01,00,00,00,00,00,00,
-1725172520669365,00000594,false,Rx,0,8,A2,30,A2,30,A2,6A,04,20,
-1725172520669111,00000491,false,Rx,0,8,2A,00,00,00,00,00,00,0A,
-1725172520668888,00000493,false,Rx,0,8,00,0B,80,69,72,00,AE,06,
-1725172520668631,000004DD,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1725172520668406,000004DE,false,Rx,0,8,00,F1,0A,00,F1,D5,1D,00,
-1725172520668168,000004E2,false,Rx,0,8,66,03,FC,03,00,00,D0,9D,
-1725172520667929,00000542,false,Rx,0,8,6E,0C,00,00,00,00,FF,FF,
-1725172520667692,00000595,false,Rx,0,8,0A,00,B9,B9,00,00,35,0E,
