Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
0,00000160,false,Rx,0,8,00,0C,D0,46,23,2F,10,0D,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,10,78,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,10,C7,
0,000001D8,false,Rx,0,8,00,00,00,00,21,71,14,6B,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,14,B3,
0,00000166,false,Rx,0,8,00,00,07,32,BE,7F,70,79,
0,000000F4,false,Rx,0,8,80,00,01,46,44,00,E1,F5,
0,000000F5,false,Rx,0,8,01,71,40,00,10,00,E0,48,
0,000000F6,false,Rx,0,8,1C,F8,03,08,00,16,E0,5F,
0,000000F7,false,Rx,0,8,42,12,00,05,80,00,E5,3E,
0,00000104,false,Rx,0,8,FF,FF,00,2C,00,00,70,37,
0,00000164,false,Rx,0,8,10,00,18,CA,05,F6,71,AA,
0,00000107,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000095,false,Rx,0,8,3A,A9,0A,8A,09,0E,90,DA,
0,000000E0,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000150,false,Rx,0,8,00,00,00,40,00,2A,95,AB,
0,0000015A,false,Rx,0,4,80,00,03,16,00,00,00,00,
0,000001D0,false,Rx,0,8,43,08,F0,28,10,00,D0,9C,
0,00000220,false,Rx,0,8,10,0D,10,10,10,0B,00,00,
0,00000235,false,Rx,0,8,0B,18,0B,93,18,F1,05,E4,
0,00000106,false,Rx,0,8,00,4E,20,00,00,00,00,00,
0,000002A0,false,Rx,0,8,00,05,B4,E3,00,00,00,00,
0,000002A2,false,Rx,0,8,04,D2,04,DF,06,83,00,3E,
0,00000355,false,Rx,0,8,40,00,00,00,47,49,3D,15,
0,000000B4,false,Rx,0,7,00,01,00,00,00,21,06,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,21,32,
0,000000F2,false,Rx,0,8,00,00,02,00,00,00,20,59,
0,00000108,false,Rx,0,8,38,6D,50,3D,09,00,20,6A,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,20,32,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,20,8D,
0,000000F4,false,Rx,0,8,80,00,01,46,44,00,F1,38,
0,000000F5,false,Rx,0,8,01,71,40,00,10,00,F0,85,
0,000000F6,false,Rx,0,8,1C,F8,03,08,00,16,F0,92,
0,000000F7,false,Rx,0,8,42,12,00,05,80,00,F5,F3,
0,00000107,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000095,false,Rx,0,8,3A,AA,0A,8A,09,0E,A0,5A,
0,00000150,false,Rx,0,8,00,00,00,40,00,2A,A5,E1,
0,0000015A,false,Rx,0,4,80,00,04,45,00,00,00,00,
0,000000B4,false,Rx,0,7,00,01,00,00,00,31,CB,00,
0,000000F0,false,Rx,0,8,00,02,10,00,80,00,31,FF,
0,000000F2,false,Rx,0,8,00,00,02,00,00,00,30,94,
0,00000108,false,Rx,0,8,38,6D,50,3D,09,00,30,A7,
0,00000160,false,Rx,0,8,00,0C,D0,46,23,2F,20,47,
0,00000175,false,Rx,0,8,00,00,00,2E,00,00,30,FF,
0,000001D7,false,Rx,0,8,00,00,00,00,00,00,30,40,
0,000001D8,false,Rx,0,8,00,00,00,00,21,71,24,21,
0,00000212,false,Rx,0,8,00,00,00,00,00,00,24,F9,
0,00000166,false,Rx,0,8,00,00,08,32,BE,7F,80,7A,
0,000000F4,false,Rx,0,8,80,00,01,46,44,00,01,47,
0,000000F5,false,Rx,0,8,01,71,40,00,10,00,00,FA,
0,000000F6,false,Rx,0,8,1C,F8,03,08,00,19,00,4E,
0,000000F7,false,Rx,0,8,42,12,00,05,80,00,05,8C,
0,00000104,false,Rx,0,8,FF,FF,00,2E,00,00,80,6F,
0,00000107,false,Rx,0,8,00,00,00,00,00,00,00,00,
0,00000164,false,Rx,0,8,10,00,17,5A,07,8B,81,AA,
