ParserFlags	Ch	Counter	T/R	Time	Flags	CAN ID	Len	Data	Parser Name	default
1	0	23032	RX	8966493		0x000001d4	8	0x88 88 00 00 47 46 21 8c 	Default Parser	
1	0	23033	RX	8966494		0x0000011a	8	0x01 40 04 55 40 00 02 0e 	Default Parser	
1	0	23034	RX	8966495		0x00000284	8	0x00 00 00 00 00 00 56 dc 	Default Parser	
1	0	23035	RX	8966496		0x000001da	8	0xc5 32 18 00 00 01 09 c9 	Default Parser	
1	0	23036	RX	8966496		0x00000120	4	0x00 00 05 1e 	Default Parser	
1	0	23037	RX	8966497		0x0000055a	8	0x00 47 44 41 55 00 5b 68 	Default Parser	
1	0	23038	RX	8966498		0x000001db	8	0xff c0 c5 2a 00 ff e3 53 	Default Parser	
1	0	23039	RX	8966499		0x000001dc	8	0xb4 06 1f fd 08 c0 c3 ae 	Default Parser	
1	0	23040	RX	8966499		0x000001ed	3	0xff e3 62 	Default Parser	
1	0	23041	RX	8966500		0x00000108	3	0x00 02 8f 	Default Parser	
1	0	23042	RX	8966501		0x000001c2	1	0x50 	Default Parser	
1	0	23043	RX	8966502		0x000001cb	7	0x00 00 ff c6 10 00 40 	Default Parser	
1	0	23044	RX	8966503		0x000001f2	8	0x10 64 00 b4 00 1e 02 85 	Default Parser	
1	0	23045	RX	8966503		0x000001d4	8	0x88 88 00 00 87 46 21 40 	Default Parser	
1	0	23046	RX	8966504		0x0000011a	8	0x01 40 04 aa 80 00 03 18 	Default Parser	
1	0	23047	RX	8966506		0x000001da	8	0xc5 32 18 00 00 01 0a c3 	Default Parser	
1	0	23048	RX	8966506		0x00000120	4	0x00 00 06 14 	Default Parser	
1	0	23049	RX	8966508		0x000005c5	8	0x40 01 2f 68 00 00 00 00 	Default Parser	
1	0	23050	RX	8966508		0x000001db	8	0xff c0 c5 2a 00 ff e0 59 	Default Parser	
1	0	23051	RX	8966509		0x000001dc	8	0xb4 06 1f fd 0c c0 e0 01 	Default Parser	
1	0	23052	RX	8966509		0x000001ed	3	0xff e0 68 	Default Parser	
1	0	23053	RX	8966510		0x00000108	3	0x00 03 0a 	Default Parser	
1	0	23054	RX	8966511		0x000001c2	1	0x51 	Default Parser	
1	0	23055	RX	8966512		0x000001cb	7	0x00 00 ff c6 10 01 c5 	Default Parser	
1	0	23056	RX	8966512		0x000004b9	1	0x4f 	Default Parser	
1	0	23057	RX	8966513		0x000001f2	8	0x10 64 00 b4 00 1e 03 86 	Default Parser	
1	0	23058	RX	8966513		0x000001d4	8	0x88 88 00 00 c7 46 21 87 	Default Parser	
1	0	23059	RX	8966514		0x0000011a	8	0x01 40 04 aa c0 00 00 d5 	Default Parser	
1	0	23060	RX	8966514		0x000003b8	5	0x7f c8 01 07 ff 	Default Parser	
1	0	23061	RX	8966514		0x0000050a	8	0x85 b2 a0 17 80 21 04 12 	Default Parser	
1	0	23062	RX	8966514		0x0000050b	7	0x00 00 06 c0 00 00 00 	Default Parser	
1	0	23063	RX	8966516		0x00000284	8	0x00 00 00 00 00 00 57 dd 	Default Parser	
1	0	23064	RX	8966516		0x00000120	4	0x00 00 07 91 	Default Parser	
1	0	23065	RX	8966516		0x000001da	8	0xc5 72 18 00 00 01 0b e4 	Default Parser	
1	0	23066	RX	8966517		0x00000390	8	0x04 00 01 02 00 00 00 03 	Default Parser	
1	0	23067	RX	8966519		0x000001db	8	0xff c0 c5 2a 00 ff e1 dc 	Default Parser	
1	0	23068	RX	8966519		0x000001dc	8	0xb4 06 1f fd 01 2c cd e5 	Default Parser	
1	0	23069	RX	8966519		0x000001ed	3	0xff e1 ed 	Default Parser	
1	0	23070	RX	8966519		0x0000055b	8	0xe2 80 00 00 e1 c0 12 38 	Default Parser	
1	0	23071	RX	8966519		0x000005bc	8	0x9f 80 f0 64 b7 02 3f ff 	Default Parser	
1	0	23072	RX	8966520		0x00000108	3	0x00 04 9b 	Default Parser	
1	0	23073	RX	8966521		0x000001c2	1	0x52 	Default Parser	
1	0	23074	RX	8966522		0x000001cb	7	0x00 00 ff c6 10 02 cf 	Default Parser	
1	0	23075	RX	8966522		0x00000393	8	0x00 20 00 00 00 00 00 01 	Default Parser	
1	0	23076	RX	8966523		0x000001f2	8	0x10 64 00 b4 00 1e 00 83 	Default Parser	
1	0	23077	RX	8966523		0x000001d4	8	0x88 88 00 00 07 46 21 4b 	Default Parser	
1	0	23078	RX	8966524		0x0000011a	8	0x01 40 04 55 00 00 01 c3 	Default Parser	
