ParserFlags	Ch	Counter	T/R	Time	Flags	CAN ID	Len	Data	Parser Name	default
1	0	6380	RX	5823797		0x000001d4	8	0x6d 10 40 20 c7 44 81 0e 	Default Parser	
1	0	6381	RX	5823797		0x00000284	8	0x43 d8 43 e9 20 d3 e8 a8 	Default Parser	
1	0	6382	RX	5823797		0x000003b8	5	0x7f ed c8 17 ff 	Default Parser	
1	0	6383	RX	5823798		0x0000050a	8	0x85 12 a0 1a 80 21 04 12 	Default Parser	
1	0	6384	RX	5823798		0x0000050b	7	0xff ff 06 c0 00 00 00 	Default Parser	
1	0	6385	RX	5823798		0x000001db	8	0x8b 80 b8 aa 00 c5 c0 b9 	Default Parser	
1	0	6386	RX	5823798		0x000001cb	7	0x00 00 00 00 60 01 94 	Default Parser	
1	0	6387	RX	5823798		0x000001dc	8	0xb4 05 bf fd 0c c0 e0 f8 	Default Parser	
1	0	6388	RX	5823799		0x000001ed	3	0xff e0 68 	Default Parser	
1	0	6389	RX	5823799		0x00000355	8	0x21 97 21 a1 10 00 40 00 	Default Parser	
1	0	6390	RX	5823799		0x00000120	4	0x03 fc 07 01 	Default Parser	
1	0	6391	RX	5823799		0x000001c2	1	0x59 	Default Parser	
1	0	6392	RX	5823799		0x000001da	8	0xb6 72 1a 05 2e 5d 0b 4b 	Default Parser	
1	0	6393	RX	5823803		0x0000011a	8	0x4e 40 04 55 40 00 02 66 	Default Parser	
1	0	6394	RX	5823804		0x00000108	3	0x00 09 36 	Default Parser	
1	0	6395	RX	5823807		0x000001f2	8	0x10 64 00 7c 00 1e 00 87 	Default Parser	
1	0	6396	RX	5823807		0x000001d4	8	0x6d 10 40 20 07 44 81 c2 	Default Parser	
1	0	6397	RX	5823807		0x000001cb	7	0x00 00 00 00 60 02 9e 	Default Parser	
1	0	6398	RX	5823808		0x000001db	8	0x8b 80 b8 aa 00 c5 c1 3c 	Default Parser	
1	0	6399	RX	5823808		0x000001dc	8	0xb4 05 bf fd 01 2c cd 1c 	Default Parser	
1	0	6400	RX	5823808		0x000001ed	3	0xff e1 ed 	Default Parser	
1	0	6401	RX	5823809		0x000001da	8	0xb6 72 1a 02 2e 73 08 f4 	Default Parser	
1	0	6402	RX	5823809		0x00000120	4	0x03 f8 08 f0 	Default Parser	
1	0	6403	RX	5823809		0x000001c2	1	0x5a 	Default Parser	
1	0	6404	RX	5823813		0x0000011a	8	0x4e 40 04 aa 80 00 03 70 	Default Parser	
1	0	6405	RX	5823814		0x00000108	3	0x00 0a 3c 	Default Parser	
1	0	6406	RX	5823816		0x000005ec	1	0x00 	Default Parser	
1	0	6407	RX	5823817		0x000001d4	8	0x6d 10 3f f0 47 44 81 9f 	Default Parser	
1	0	6408	RX	5823817		0x000001f2	8	0x10 64 00 7c 00 1e 01 88 	Default Parser	
1	0	6409	RX	5823817		0x00000284	8	0x45 64 44 2a 21 43 e9 ea 	Default Parser	
1	0	6410	RX	5823818		0x000001cb	7	0x00 00 00 00 60 03 1b 	Default Parser	
1	0	6411	RX	5823818		0x000001db	8	0x8b c0 b8 aa 00 c5 e2 d7 	Default Parser	
1	0	6412	RX	5823818		0x000001dc	8	0xb4 05 bf fd 05 18 ca 72 	Default Parser	
1	0	6413	RX	5823818		0x000001ed	3	0xff e2 e7 	Default Parser	
1	0	6414	RX	5823819		0x000001da	8	0xb6 32 19 f5 2e ad 09 9f 	Default Parser	
1	0	6415	RX	5823819		0x00000120	4	0x03 9c 09 b7 	Default Parser	
1	0	6416	RX	5823819		0x000001c2	1	0x5b 	Default Parser	
1	0	6417	RX	5823820		0x0000055a	8	0x00 59 52 41 87 00 5b 08 	Default Parser	
1	0	6418	RX	5823823		0x0000011a	8	0x4e 40 04 aa c0 00 00 bd 	Default Parser	
1	0	6419	RX	5823824		0x00000108	3	0x00 0b b9 	Default Parser	
1	0	6420	RX	5823827		0x000001f2	8	0x10 64 00 7c 00 1e 02 89 	Default Parser	
1	0	6421	RX	5823827		0x000001d4	8	0x6d 10 3f 90 87 44 81 82 	Default Parser	
1	0	6422	RX	5823827		0x000001cb	7	0x00 00 00 00 60 00 11 	Default Parser	
1	0	6423	RX	5823828		0x000001db	8	0x8b e0 b8 aa 00 c5 f3 e0 	Default Parser	
1	0	6424	RX	5823828		0x000001dc	8	0xb4 05 bf fd 08 c0 c3 57 	Default Parser	
1	0	6425	RX	5823829		0x000001ed	3	0xff e3 62 	Default Parser	
1	0	6426	RX	5823829		0x0000055b	8	0xe7 80 00 00 e0 c0 13 5d 	Default Parser	
1	0	6427	RX	5823829		0x00000120	4	0x02 a4 0a af 	Default Parser	
1	0	6428	RX	5823829		0x000001c2	1	0x5c 	Default Parser	
1	0	6429	RX	5823829		0x000001da	8	0xb6 32 19 df 2f 29 0a d1 	Default Parser	
