Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1688467636542384,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636537372,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636533885,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636523866,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636513866,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636503866,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467636493851,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636483813,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467636473799,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467636463786,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467636452360,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467636447365,00000109,false,Rx,0,8,01,7B,01,64,01,05,D7,24,
-1688467636442344,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636437323,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636433782,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636423765,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636413765,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636403741,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467636393749,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636384534,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467636374516,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467636364483,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467636352302,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467636347316,00000109,false,Rx,0,8,01,7B,01,64,01,05,D7,24,
-1688467636342286,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636337272,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636334454,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636324466,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636314483,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636303638,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467636293619,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636284409,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467636274414,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467636264392,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467636252250,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467636247258,00000109,false,Rx,0,8,01,7B,01,64,01,05,D7,24,
-1688467636242252,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636237230,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636234350,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636224382,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636214381,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636204311,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467636193518,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636184326,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467636174312,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467636164276,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467636152213,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467636147218,00000109,false,Rx,0,8,01,7B,01,64,01,05,D7,24,
-1688467636142196,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636137178,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636134248,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636124254,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636114279,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636104235,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467636094238,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636084202,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467636074206,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467636064165,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467636052163,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467636047159,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467636042147,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467636037124,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467636034146,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467636024177,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467636014173,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467636004106,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635994135,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635984101,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635974107,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635964070,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635952095,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635947099,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635942088,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635937078,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635934043,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635924055,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635914072,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635904024,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635894033,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635883994,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635874005,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635863956,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635852045,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635847050,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635842040,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635837036,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635833918,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635823950,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635813946,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635803901,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635793930,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635783896,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635773877,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635763843,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635751997,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635747005,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635741991,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635736975,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635733816,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635723827,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635713843,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635703800,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635693824,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635683769,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635673772,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635663755,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635651949,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635646951,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635641943,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635636928,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635633713,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635623743,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635613742,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635603696,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635593698,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635583688,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635573672,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635563635,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635551898,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635546902,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635541898,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635536880,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635533610,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635523616,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635513640,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635503595,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635493597,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635483563,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635473570,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635463521,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635451849,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635446853,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635441841,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635436833,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635433505,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635423539,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635413536,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635403467,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635393497,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635383485,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635373465,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635363431,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635351800,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635346810,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635341791,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635336782,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635333404,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635323415,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635313433,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635303389,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635293395,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635283358,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635273366,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635263341,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635251751,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635246752,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635241745,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635236732,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635234408,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635224440,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635214440,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635203260,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635193291,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635184385,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635174368,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635164338,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635151703,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635146703,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635141696,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635136684,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635134308,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635124318,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635114336,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635103184,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467635093185,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635084261,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467635074268,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467635064257,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467635051656,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467635046653,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467635041645,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467635036634,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467635034205,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467635024235,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467635014234,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467635004187,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634994192,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634984180,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634974164,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634964129,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634951604,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634946608,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634941596,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634936585,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634934102,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634924113,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634914132,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634902977,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634892981,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634884059,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634874061,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634864046,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634851554,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634846558,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634841548,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634836534,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634834043,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634824031,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634814029,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634802848,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634793987,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634783977,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634773957,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634763926,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634751501,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634746513,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634741498,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634736488,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634733941,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634723907,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634713924,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634703882,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634693882,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634683850,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634673857,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634663824,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634651458,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634646463,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634641444,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634636434,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634633815,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634623802,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634613799,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634603779,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634593781,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634583749,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634573733,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634563698,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634551411,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634546408,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634541442,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634536382,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634533712,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634523679,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634513699,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634503675,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634493658,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634483624,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634473627,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634463620,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634451356,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634446362,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634441350,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634436337,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634433608,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634423597,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634413596,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634402445,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634393555,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634383539,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634373524,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634363494,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634351306,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634346313,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634341306,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634336291,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634333509,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634323474,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634313491,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634303445,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634293452,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634283418,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634273423,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634263409,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634251265,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634246268,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634241253,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634236242,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634233402,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634223388,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634213388,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634203322,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634193349,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634183333,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634173321,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634163311,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634151207,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634146257,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634141199,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634136191,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634133300,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634123288,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634113287,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634103242,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467634093248,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634083235,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467634073219,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467634064350,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467634051160,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467634046166,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467634041156,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467634036139,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467634034341,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467634024327,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467634014323,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467634003161,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467633993145,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633984271,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467633974259,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467633964248,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467633951109,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467633946110,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467633941107,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467633936091,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633934236,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467633924223,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467633913082,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467633903034,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467633891954,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633884171,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467633873009,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467633862998,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467633851060,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467633846106,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467633841098,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467633836042,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633832995,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467633822978,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467633812977,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467633802934,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467633792939,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633784067,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467633774053,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467633764043,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467633751008,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467633746014,00000109,false,Rx,0,8,01,7B,01,64,01,05,D6,24,
-1688467633741002,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467633735992,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633734033,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467633724015,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467633714016,00000102,false,Rx,0,8,02,9A,01,70,00,81,8F,00,
-1688467633703992,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467633693980,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467633683968,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467633673952,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
