Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1767062276359416,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276359160,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,84,
-1767062276358947,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276350286,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062276349987,00000316,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1767062276349731,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276349475,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062276349219,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276348963,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276340217,00000142,false,Rx,0,8,48,71,46,73,91,01,00,05,
-1767062276339961,00000141,false,Rx,0,8,08,AC,6E,5C,4F,64,00,05,
-1767062276339705,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276339449,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062276339193,00000479,false,Rx,0,8,23,23,23,0B,1C,54,00,01,
-1767062276338937,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276338681,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276338425,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276338212,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276330234,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276329892,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276329636,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276329338,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276320208,00000141,false,Rx,0,8,09,E0,6E,5C,4F,64,00,05,
-1767062276319952,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276319653,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276319397,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276319141,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276318885,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276311974,00000536,false,Rx,0,8,00,41,40,21,00,00,00,00,
-1767062276309286,00000142,false,Rx,0,8,49,71,47,73,91,01,00,05,
-1767062276308987,00000178,false,Rx,0,8,60,00,05,E4,38,75,58,00,
-1767062276308774,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276308518,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276308262,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276308006,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276300028,00000145,false,Rx,0,8,73,A7,50,87,F3,73,71,1C,
-1767062276299772,00000053,false,Rx,0,8,00,00,80,01,77,7F,F9,00,
-1767062276299473,00000141,false,Rx,0,8,0A,34,6E,5C,4F,64,00,05,
-1767062276299174,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276298961,00000175,false,Rx,0,8,07,FF,00,0B,9C,80,00,0E,
-1767062276298705,0000017B,false,Rx,0,8,01,65,A0,00,10,30,00,00,
-1767062276298449,0000018A,false,Rx,0,8,00,00,00,01,00,00,00,01,
-1767062276298193,00000288,false,Rx,0,8,23,37,9F,FF,00,02,0A,00,
-1767062276297937,00000290,false,Rx,0,8,23,24,23,16,01,03,CA,7F,
-1767062276297681,00000493,false,Rx,0,8,00,00,00,00,00,00,00,06,
-1767062276297425,00000494,false,Rx,0,8,00,00,00,00,00,00,00,01,
-1767062276297169,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276296913,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276296657,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276296401,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276290258,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276289916,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062276289660,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276289404,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276280189,00000142,false,Rx,0,8,4A,71,48,73,81,01,00,05,
-1767062276279976,00000141,false,Rx,0,8,0B,78,6E,5C,4F,64,00,05,
-1767062276279720,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276279464,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276279208,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276278952,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276278696,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276270205,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062276269822,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276269566,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276269310,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276269054,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276260222,00000141,false,Rx,0,8,0C,81,6E,5C,4F,64,00,05,
-1767062276259923,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276259667,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276259411,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276259156,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276258900,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276250281,00000142,false,Rx,0,8,4B,71,49,73,81,01,00,05,
-1767062276249983,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062276249727,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276249471,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276249215,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276248959,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276240213,00000141,false,Rx,0,8,0D,CD,6E,5C,4F,64,00,05,
-1767062276239957,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276239701,00000178,false,Rx,0,8,60,00,06,01,38,75,58,00,
-1767062276239445,00000286,false,Rx,0,8,A8,4A,FF,F0,00,50,01,01,
-1767062276239189,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276238933,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276238719,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,84,
-1767062276238463,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276230229,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276229888,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276229589,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276229376,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276220203,00000142,false,Rx,0,8,4C,71,4A,73,91,01,00,05,
-1767062276219947,00000141,false,Rx,0,8,0E,19,6E,5C,4F,64,00,05,
-1767062276219691,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276219393,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,F4,
-1767062276219179,000005C1,false,Rx,0,8,00,00,00,00,80,00,07,56,
-1767062276218923,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276218667,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276211969,00000536,false,Rx,0,8,00,41,40,21,00,00,00,00,
-1767062276209281,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,B1,
-1767062276209025,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276208769,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276208513,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276199853,00000145,false,Rx,0,8,73,A7,50,87,F3,73,69,1C,
-1767062276199597,00000053,false,Rx,0,8,00,00,80,01,78,7F,F9,00,
-1767062276199255,00000141,false,Rx,0,8,00,F6,6E,5C,4F,64,00,05,
-1767062276198999,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276198743,00000175,false,Rx,0,8,07,FF,00,0B,9C,80,00,0E,
-1767062276198487,0000017B,false,Rx,0,8,01,65,A0,00,10,30,00,00,
-1767062276198231,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062276197975,0000018A,false,Rx,0,8,00,00,00,01,00,00,00,01,
-1767062276197719,00000288,false,Rx,0,8,23,37,9F,FF,00,02,0A,00,
-1767062276197463,00000290,false,Rx,0,8,23,24,23,17,01,03,CA,7F,
-1767062276197207,00000493,false,Rx,0,8,00,00,00,00,00,00,00,06,
-1767062276196951,00000494,false,Rx,0,8,00,00,00,00,00,00,00,01,
-1767062276196695,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276196439,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276196183,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276195885,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276190253,00000142,false,Rx,0,8,4D,71,4B,73,89,01,00,05,
-1767062276189997,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,B1,
-1767062276189741,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276189485,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276189229,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276180184,00000141,false,Rx,0,8,01,BA,6E,5C,4F,64,00,05,
-1767062276179928,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276179672,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,F4,
-1767062276179374,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276179161,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276178905,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276170201,00000479,false,Rx,0,8,23,23,23,0C,1C,54,00,01,
-1767062276169945,00000178,false,Rx,0,8,60,00,01,4A,38,75,58,00,
-1767062276169689,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276169433,000005C1,false,Rx,0,8,00,00,00,00,80,00,07,56,
-1767062276169177,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276168921,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276160175,00000142,false,Rx,0,8,4E,71,4C,73,91,01,00,05,
-1767062276159919,00000141,false,Rx,0,8,02,6E,6E,5C,4F,64,00,05,
-1767062276159663,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276159407,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276159151,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276158895,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276158639,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276150234,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062276149978,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,BF,
-1767062276149722,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276149466,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276149210,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276140166,00000141,false,Rx,0,8,03,22,6E,5C,4F,64,00,05,
-1767062276139952,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276139654,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,F4,
-1767062276139398,000005C1,false,Rx,0,8,00,00,00,00,80,00,07,56,
-1767062276139142,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276138886,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276130268,00000142,false,Rx,0,8,4F,71,4D,73,89,01,00,05,
-1767062276129969,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062276129756,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,B1,
-1767062276129457,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276129244,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276128988,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276120114,00000141,false,Rx,0,8,04,DB,6E,5C,4F,64,00,05,
-1767062276119858,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276119602,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276119346,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276119090,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276118834,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276112007,00000536,false,Rx,0,8,00,41,40,21,00,00,00,00,
-1767062276109448,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276109192,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F4,FA,
-1767062276108893,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062276108680,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276100232,00000145,false,Rx,0,8,73,A7,50,87,F3,73,69,1C,
-1767062276099933,00000053,false,Rx,0,8,00,00,80,01,77,7F,F9,00,
-1767062276099635,00000141,false,Rx,0,8,05,97,6E,5C,4F,64,00,05,
-1767062276099379,00000142,false,Rx,0,8,50,71,4E,73,89,01,00,05,
-1767062276099123,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276098910,00000175,false,Rx,0,8,07,FF,00,0B,9C,80,00,0E,
-1767062276098654,00000178,false,Rx,0,8,60,00,01,4C,38,75,58,00,
-1767062276098355,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062276098142,0000018A,false,Rx,0,8,00,00,00,01,00,00,00,01,
-1767062276097886,00000286,false,Rx,0,8,A8,4A,FF,F0,00,50,01,01,
-1767062276097630,00000288,false,Rx,0,8,23,37,9F,FF,00,02,0A,00,
-1767062276097374,00000290,false,Rx,0,8,23,24,23,18,01,03,CA,7F,
-1767062276097118,00000316,false,Rx,0,8,00,00,00,00,00,00,00,00,
-1767062276096862,00000493,false,Rx,0,8,00,00,00,00,00,00,00,06,
-1767062276096563,00000494,false,Rx,0,8,00,00,00,00,00,00,00,01,
-1767062276096307,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276096051,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276095752,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276095496,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276090206,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,BF,
-1767062276089822,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276089566,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276089353,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276080137,00000141,false,Rx,0,8,06,43,6E,5C,4F,64,00,05,
-1767062276079924,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276079625,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276079369,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F8,A7,
-1767062276079113,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276078857,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276070197,00000142,false,Rx,0,8,51,71,4F,73,91,01,00,05,
-1767062276069941,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276069685,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276069429,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,84,
-1767062276069173,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276060128,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062276059872,00000141,false,Rx,0,8,07,0F,6E,5C,4F,64,00,05,
-1767062276059659,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276059403,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276059104,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276058848,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276058635,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276050230,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062276049974,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062276049718,000005C1,false,Rx,0,8,00,00,00,00,80,00,07,56,
-1767062276049462,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,85,
-1767062276049206,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276040332,00000142,false,Rx,0,8,52,71,50,73,A1,01,00,05,
-1767062276040033,00000141,false,Rx,0,8,08,AC,6E,5C,4F,64,00,05,
-1767062276039820,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276039564,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276039308,000005C1,false,Rx,0,8,00,00,00,00,80,00,0B,01,
-1767062276039052,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276038796,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276030476,00000178,false,Rx,0,8,60,00,01,F2,38,75,58,00,
-1767062276030220,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276029922,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062276029666,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276029453,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276020322,00000141,false,Rx,0,8,09,E0,6E,5C,4F,64,00,05,
-1767062276020066,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062276019810,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062276019554,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062276019298,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062276019043,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276012003,00000536,false,Rx,0,8,00,41,40,21,00,00,00,00,
-1767062276010424,00000142,false,Rx,0,8,53,71,51,73,99,01,00,05,
-1767062276010168,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062276009912,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062276009656,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062276009400,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062276000356,00000145,false,Rx,0,8,73,A7,50,87,F3,73,69,1C,
-1767062276000100,00000053,false,Rx,0,8,00,00,80,01,78,7F,F9,00,
-1767062275999801,00000141,false,Rx,0,8,0A,34,6E,5C,4F,64,00,05,
-1767062275999545,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275999289,00000175,false,Rx,0,8,07,FF,00,0B,9C,80,00,0E,
-1767062275999033,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062275998777,0000018A,false,Rx,0,8,00,00,00,01,00,00,00,01,
-1767062275998521,00000288,false,Rx,0,8,23,37,9F,FF,00,02,0A,00,
-1767062275998265,00000290,false,Rx,0,8,23,24,23,19,01,03,CA,7F,
-1767062275998009,00000293,false,Rx,0,8,20,00,9F,94,19,1F,08,C8,
-1767062275997753,00000479,false,Rx,0,8,24,24,24,0D,1C,54,00,01,
-1767062275997497,00000493,false,Rx,0,8,00,00,00,00,00,00,00,06,
-1767062275997241,00000494,false,Rx,0,8,00,00,00,00,00,00,00,01,
-1767062275996985,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062275996729,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062275996473,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062275996217,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275990415,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062275990159,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,F4,
-1767062275989903,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062275989647,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062275989391,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275980389,00000142,false,Rx,0,8,54,71,52,73,91,01,00,05,
-1767062275980133,00000141,false,Rx,0,8,0B,78,6E,5C,4F,64,00,05,
-1767062275979877,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275979621,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062275979365,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062275979109,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,7F,
-1767062275978853,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275970406,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062275970107,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,F4,FA,
-1767062275969894,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062275969638,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275960380,00000141,false,Rx,0,8,0C,81,6E,5D,4F,64,00,05,
-1767062275960124,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275959910,00000178,false,Rx,0,8,60,00,05,E4,38,75,58,00,
-1767062275959654,00000286,false,Rx,0,8,A8,4A,FF,F0,00,50,01,01,
-1767062275959398,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062275959142,000005C1,false,Rx,0,8,00,00,00,00,80,00,0E,AE,
-1767062275958886,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,83,
-1767062275958630,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275950481,00000142,false,Rx,0,8,55,71,53,73,91,01,00,05,
-1767062275950225,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062275949969,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,BF,
-1767062275949714,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062275949458,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,7F,
-1767062275949202,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275940413,00000141,false,Rx,0,8,0D,CD,6E,5C,4F,64,00,05,
-1767062275940114,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275939858,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062275939602,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062275939346,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062275939133,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275930429,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
-1767062275930088,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062275929832,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062275929576,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275920361,00000142,false,Rx,0,8,56,71,54,73,99,01,00,05,
-1767062275920105,00000141,false,Rx,0,8,0E,19,6E,5C,4F,64,00,05,
-1767062275919849,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275919593,00000182,false,Rx,0,8,00,02,FF,7F,F9,00,00,00,
-1767062275919337,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,E7,
-1767062275919081,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FC,52,
-1767062275918825,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,7F,
-1767062275918569,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275911999,00000536,false,Rx,0,8,00,41,40,21,00,00,00,00,
-1767062275909439,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,CC,
-1767062275909140,000005C1,false,Rx,0,8,00,00,00,00,7F,FF,FF,FE,
-1767062275908884,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,81,
-1767062275908628,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275900223,00000145,false,Rx,0,8,73,A7,50,87,F3,73,69,1C,
-1767062275900010,00000053,false,Rx,0,8,00,00,80,01,78,7F,F9,00,
-1767062275899669,00000141,false,Rx,0,8,00,F6,6E,5C,4F,64,00,05,
-1767062275899455,00000143,false,Rx,0,8,BF,FC,18,00,18,00,00,10,
-1767062275899199,00000175,false,Rx,0,8,07,FF,00,0B,9C,80,00,0E,
-1767062275898943,0000017B,false,Rx,0,8,01,65,A0,00,10,2F,00,00,
-1767062275898687,0000018A,false,Rx,0,8,00,00,00,01,00,00,00,01,
-1767062275898431,00000288,false,Rx,0,8,23,37,9F,FF,00,02,0A,00,
-1767062275898175,00000290,false,Rx,0,8,23,24,23,1A,01,03,CA,7F,
-1767062275897919,00000493,false,Rx,0,8,00,00,00,00,00,00,00,06,
-1767062275897621,00000494,false,Rx,0,8,00,00,00,00,00,00,00,01,
-1767062275897407,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,F4,
-1767062275897151,000005C1,false,Rx,0,8,00,00,00,00,80,00,03,AA,
-1767062275896895,000005D0,false,Rx,0,8,00,00,5F,8E,5E,2B,13,80,
-1767062275896639,000005D1,false,Rx,0,8,5E,D3,60,B2,00,30,00,43,
-1767062275890453,00000142,false,Rx,0,8,57,71,55,73,91,01,00,05,
-1767062275890197,00000178,false,Rx,0,8,60,00,06,01,38,75,58,00,
-1767062275889984,000005C0,false,Rx,0,8,63,00,00,FF,FF,10,2E,D9,
