CAN speed 1: 500k CAN speed 2: 500k CAN speed 3: 1000k/4000k Id format: HEX | Data format: HEX | Id29 format: 29 
	
>	3107	   17:18:41.482:242.00	St	0x100	0	8	42	F1	7F	C0	5D	5D	87	70	p:1
>	3108	   17:18:41.482:40.00	St	0x2BD	0	8	50	06	F0	FF	FF	FF	FF	FF	p:2
>	3109	   17:18:41.482:226.00	St	0x108	0	8	00	7D	FF	FF	07	F1	FF	FF	p:1
>	3110	   17:18:41.482:74.00	St	0x2F5	0	8	72	0F	60	29	21	0A	06	10	p:2
>	3111	   17:18:41.482:147.00	St	0x13D	0	8	FF	FF	FE	B7	9D	20	F6	FF	p:1
>	3112	   17:18:41.485:233.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3113	   17:18:41.485:170.00	St	0x10B	0	3	79	11	FC	 	 	 	 	 	p:1
>	3114	   17:18:41.485:473.00	St	0x2B7	0	8	18	00	00	00	00	00	00	00	p:1
>	3115	   17:18:41.485:716.00	St	0x2E8	0	8	C0	E8	C3	FF	FF	F0	F7	77	p:1
>	3116	   17:18:41.485:170.00	St	0x3FD	0	5	70	07	20	00	FF	 	 	 	p:1
>	3117	   17:18:41.489:3822.00	St	0x105	0	8	D1	F8	7F	E0	2E	00	FC	0F	p:1
>	3118	   17:18:41.489:667.00	St	0x1A1	0	5	94	C9	00	00	81	 	 	 	p:1
>	3119	   17:18:41.489:461.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3120	   17:18:41.492:640.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3121	   17:18:41.492:238.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3122	   17:18:41.492:229.00	St	0xA5	0	8	A1	FD	FF	FF	FF	00	00	FF	p:1
>	3123	   17:18:41.492:1212.00	St	0x13D	0	8	FF	FF	FE	B7	9D	20	F6	FF	p:1
>	3124	   17:18:41.492:46.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3125	   17:18:41.492:177.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3126	   17:18:41.492:145.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3127	   17:18:41.492:53.00	St	0x40D	0	8	4F	4F	F7	55	99	43	E6	5A	p:2
>	3128	   17:18:41.492:207.00	St	0x100	0	8	A5	F2	7F	C0	5D	5D	87	70	p:1
>	3129	   17:18:41.492:298.00	St	0x197	0	4	0C	0D	0E	C0	 	 	 	 	p:1
>	3130	   17:18:41.496:2928.00	St	0x512	0	8	00	00	00	00	00	00	00	12	p:1
>	3131	   17:18:41.500:2739.00	St	0x105	0	8	8C	F9	7F	E0	2E	00	FC	0F	p:1
>	3132	   17:18:41.500:1095.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3133	   17:18:41.500:577.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3134	   17:18:41.500:243.00	St	0xA5	0	8	46	FE	FF	FF	FF	00	00	FF	p:1
>	3135	   17:18:41.503:1464.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3136	   17:18:41.503:240.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3137	   17:18:41.503:51.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3138	   17:18:41.503:84.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3139	   17:18:41.503:232.00	St	0x100	0	8	F8	F3	7F	C0	5D	5D	87	70	p:1
>	3140	   17:18:41.503:235.00	St	0x13D	0	8	FF	FF	FE	C7	9D	1F	F6	FF	p:1
>	3141	   17:18:41.503:148.00	St	0x10B	0	3	AD	12	FC	 	 	 	 	 	p:1
>	3142	   17:18:41.510:5612.00	St	0x105	0	8	6B	FA	7F	E0	2E	00	FC	0F	p:1
>	3143	   17:18:41.510:672.00	St	0x1A1	0	5	B3	CB	00	00	81	 	 	 	p:1
>	3144	   17:18:41.510:420.00	St	0x211	0	7	00	FF	FF	44	00	00	00	 	p:1
>	3145	   17:18:41.510:269.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3146	   17:18:41.510:324.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3147	   17:18:41.510:243.00	St	0x2E3	0	8	2D	06	0F	00	FF	FF	FF	FF	p:1
>	3148	   17:18:41.510:270.00	St	0xA5	0	8	47	F0	FF	FF	FF	00	00	FF	p:1
>	3149	   17:18:41.510:239.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3150	   17:18:41.513:238.00	St	0x2B3	0	8	00	08	08	08	0F	21	81	05	p:1
>	3151	   17:18:41.513:670.00	St	0x13D	0	8	FF	FF	FE	D7	9D	1E	F6	FF	p:1
>	3152	   17:18:41.513:46.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3153	   17:18:41.513:214.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3154	   17:18:41.513:202.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3155	   17:18:41.513:176.00	St	0x100	0	8	76	F4	7F	C0	5D	5D	87	70	p:1
>	3156	   17:18:41.516:1802.00	St	0x13E	0	8	FF	2D	FA	FA	1A	FA	0D	00	p:1
>	3157	   17:18:41.516:428.00	St	0x3A4	0	8	60	A1	5A	03	2E	FF	1F	2D	p:1
>	3158	   17:18:41.516:972.00	St	0x418	0	8	FF	7C	FF	00	C0	3F	FF	FF	p:1
>	3159	   17:18:41.516:200.00	St	0x3C9	0	8	AC	E3	08	0A	92	00	F0	39	p:1
>	3160	   17:18:41.519:2592.00	St	0x105	0	8	36	FB	7F	E0	2E	00	FC	0F	p:1
>	3161	   17:18:41.519:1120.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3162	   17:18:41.522:685.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3163	   17:18:41.522:227.00	St	0xA5	0	8	1A	F1	FF	FF	FF	00	00	FF	p:1
>	3164	   17:18:41.522:1324.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3165	   17:18:41.522:79.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3166	   17:18:41.522:204.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3167	   17:18:41.522:173.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3168	   17:18:41.522:223.00	St	0x100	0	8	2B	F5	7F	C0	5D	5D	87	70	p:1
>	3169	   17:18:41.525:482.00	St	0x13D	0	8	FF	FF	FE	D7	9D	1E	F6	FF	p:1
>	3170	   17:18:41.525:146.00	St	0x10B	0	3	E1	13	FC	 	 	 	 	 	p:1
>	3171	   17:18:41.525:144.00	St	0x197	0	4	80	0E	0E	C0	 	 	 	 	p:1
>	3172	   17:18:41.529:5198.00	St	0x105	0	8	B8	FC	7F	E0	2E	00	FC	0F	p:1
>	3173	   17:18:41.529:738.00	St	0x1A1	0	5	DA	CD	00	00	81	 	 	 	p:1
>	3174	   17:18:41.529:390.00	St	0x1AA	0	8	AC	0D	90	C6	08	A0	F0	FF	p:1
>	3175	   17:18:41.529:234.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3176	   17:18:41.532:429.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3177	   17:18:41.532:188.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3178	   17:18:41.532:232.00	St	0xA5	0	8	FD	F2	FF	FF	FF	00	00	FF	p:1
>	3179	   17:18:41.532:1065.00	St	0x429	0	3	25	F8	00	 	 	 	 	 	p:1
>	3180	   17:18:41.532:43.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3181	   17:18:41.532:216.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3182	   17:18:41.532:144.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3183	   17:18:41.532:240.00	St	0x100	0	8	CC	F6	7F	C0	5D	5D	87	70	p:1
>	3184	   17:18:41.532:239.00	St	0x13D	0	8	FF	FF	FE	E7	9D	1D	F6	FF	p:1
>	3185	   17:18:41.539:5852.00	St	0x105	0	8	E5	FD	7F	E0	2E	00	FC	0F	p:1
>	3186	   17:18:41.539:1131.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3187	   17:18:41.540:544.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3188	   17:18:41.540:277.00	St	0xA5	0	8	A0	F3	FF	FF	FF	00	00	FF	p:1
>	3189	   17:18:41.540:142.00	St	0x3EB	0	8	4E	4F	F9	55	98	43	E8	5A	p:2
>	3190	   17:18:41.543:1111.00	St	0x12F	0	8	79	5C	8A	DD	F4	35	30	C1	p:1
>	3191	   17:18:41.543:238.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3192	   17:18:41.543:178.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3193	   17:18:41.543:84.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3194	   17:18:41.543:146.00	St	0x100	0	8	91	F7	7F	C0	5D	5D	87	70	p:1
>	3195	   17:18:41.543:234.00	St	0x13D	0	8	FF	FF	FE	F7	9D	1C	F6	FF	p:1
>	3196	   17:18:41.543:229.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3197	   17:18:41.543:147.00	St	0x10B	0	3	18	14	FC	 	 	 	 	 	p:1
>	3198	   17:18:41.549:5529.00	St	0x105	0	8	02	FE	7F	E0	2E	00	FC	0F	p:1
>	3199	   17:18:41.549:700.00	St	0x1A1	0	5	95	C0	00	00	81	 	 	 	p:1
>	3200	   17:18:41.549:456.00	St	0x2BE	0	8	AF	95	F0	FF	FF	FF	FF	FF	p:1
>	3201	   17:18:41.549:229.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3202	   17:18:41.550:277.00	St	0x3C5	0	8	36	21	18	86	61	18	86	61	p:1
>	3203	   17:18:41.550:244.00	St	0xA5	0	8	2E	F4	FF	FF	FF	00	00	FF	p:1
>	3204	   17:18:41.550:235.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3205	   17:18:41.550:234.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3206	   17:18:41.551:1019.00	St	0x13D	0	8	FF	FF	FE	F7	9D	1C	F6	FF	p:1
>	3207	   17:18:41.554:234.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3208	   17:18:41.554:87.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3209	   17:18:41.554:83.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3210	   17:18:41.554:229.00	St	0x100	0	8	CD	F8	7F	C0	5D	5D	87	70	p:1
>	3211	   17:18:41.554:324.00	St	0x197	0	4	89	00	0E	C0	 	 	 	 	p:1
>	3212	   17:18:41.554:932.00	St	0x40D	0	8	4E	4F	F7	55	98	43	E6	5A	p:2
>	3213	   17:18:41.558:4724.00	St	0x105	0	8	03	F0	7F	E0	2E	00	FC	0F	p:1
>	3214	   17:18:41.561:1125.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3215	   17:18:41.561:573.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3216	   17:18:41.561:271.00	St	0xA5	0	8	73	F5	FF	FF	FF	00	00	FF	p:1
>	3217	   17:18:41.561:1345.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3218	   17:18:41.561:79.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3219	   17:18:41.564:153.00	St	0x2FF	0	6	0F	00	FF	FF	FF	FF	 	 	p:2
>	3220	   17:18:41.564:115.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3221	   17:18:41.564:117.00	St	0x3C2	0	8	16	23	11	86	61	18	86	61	p:2
>	3222	   17:18:41.564:113.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3223	   17:18:41.564:146.00	St	0x100	0	8	90	F9	7F	C0	5D	5D	87	70	p:1
>	3224	   17:18:41.564:235.00	St	0x13D	0	8	FF	FF	FE	07	9E	1B	F6	FF	p:1
>	3225	   17:18:41.564:148.00	St	0x10B	0	3	54	15	FC	 	 	 	 	 	p:1
>	3226	   17:18:41.564:1419.00	St	0x13E	0	8	FF	2D	FA	FA	1B	FA	0D	00	p:1
>	3227	   17:18:41.570:4172.00	St	0x105	0	8	5E	F1	7F	E0	2E	00	FC	0F	p:1
>	3228	   17:18:41.570:759.00	St	0x1A1	0	5	B2	C2	00	00	81	 	 	 	p:1
>	3229	   17:18:41.570:368.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3230	   17:18:41.570:668.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3231	   17:18:41.570:230.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3232	   17:18:41.570:233.00	St	0xA5	0	8	94	F6	FF	FF	FF	00	00	FF	p:1
>	3233	   17:18:41.571:1112.00	St	0x13D	0	8	FF	FF	FE	17	9E	1A	F6	FF	p:1
>	3234	   17:18:41.574:235.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3235	   17:18:41.574:149.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3236	   17:18:41.574:133.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3237	   17:18:41.574:84.00	St	0x100	0	8	77	FA	7F	C0	5D	5D	87	70	p:1
>	3238	   17:18:41.574:607.00	St	0x239	0	8	32	EB	1E	3A	01	FF	FF	FF	p:2
>	3239	   17:18:41.578:5420.00	St	0x105	0	8	B9	F2	7F	E0	2E	00	FC	0F	p:1
>	3240	   17:18:41.581:1119.00	St	0x1AA	0	8	AC	0D	90	C6	08	A0	F0	FF	p:1
>	3241	   17:18:41.581:230.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3242	   17:18:41.581:431.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3243	   17:18:41.581:238.00	St	0xA5	0	8	C9	F7	FF	FF	FF	00	00	FF	p:1
>	3244	   17:18:41.581:1385.00	St	0x429	0	3	25	F8	00	 	 	 	 	 	p:1
>	3245	   17:18:41.582:234.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3246	   17:18:41.582:80.00	St	0x112	0	8	EE	1F	B4	0E	B5	71	C5	5E	p:2
>	3247	   17:18:41.582:89.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3248	   17:18:41.582:233.00	St	0x100	0	8	2A	FB	7F	C0	5D	5D	87	70	p:1
>	3249	   17:18:41.582:170.00	St	0x2BD	0	8	0D	07	F0	FF	FF	FF	FF	FF	p:2
>	3250	   17:18:41.582:89.00	St	0x108	0	8	00	7D	FF	FF	07	F1	FF	FF	p:1
>	3251	   17:18:41.582:171.00	St	0x2F5	0	8	72	0F	60	29	21	0A	06	10	p:2
>	3252	   17:18:41.585:85.00	St	0x13D	0	8	FF	FF	FE	17	9E	1A	F6	FF	p:1
>	3253	   17:18:41.585:212.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3254	   17:18:41.585:171.00	St	0x10B	0	3	80	16	FC	 	 	 	 	 	p:1
>	3255	   17:18:41.585:137.00	St	0x197	0	4	06	01	0E	C0	 	 	 	 	p:1
>	3256	   17:18:41.585:226.00	St	0x2B7	0	8	18	00	00	00	00	00	00	00	p:1
>	3257	   17:18:41.585:965.00	St	0x2E8	0	8	C0	E8	C3	FF	FF	F0	F8	CC	p:1
>	3258	   17:18:41.585:241.00	St	0x32F	0	8	2F	44	30	00	44	43	56	92	p:1
>	3259	   17:18:41.585:241.00	St	0x3E9	0	8	B0	81	00	00	00	00	00	00	p:1
>	3260	   17:18:41.585:171.00	St	0x3FD	0	5	18	08	20	00	FF	 	 	 	p:1
>	3261	   17:18:41.585:302.00	St	0x19B	0	8	F2	48	40	55	FD	FF	FF	FF	p:1
>	3262	   17:18:41.589:2757.00	St	0x105	0	8	E4	F3	7F	E0	2E	00	FC	0F	p:1
>	3263	   17:18:41.589:701.00	St	0x1A1	0	5	DB	C4	00	00	81	 	 	 	p:1
>	3264	   17:18:41.589:427.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3265	   17:18:41.590:732.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3266	   17:18:41.590:241.00	St	0xA5	0	8	95	F8	FF	FF	FF	00	00	FF	p:1
>	3267	   17:18:41.590:234.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3268	   17:18:41.593:1060.00	St	0x13D	0	8	FF	FF	FE	27	9E	19	F6	FF	p:1
>	3269	   17:18:41.593:270.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3270	   17:18:41.593:149.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3271	   17:18:41.593:38.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3272	   17:18:41.593:179.00	St	0x100	0	8	A4	FC	7F	C0	5D	5D	87	70	p:1
>	3273	   17:18:41.599:5994.00	St	0x105	0	8	6A	F4	7F	E0	2E	00	FC	0F	p:1
>	3274	   17:18:41.599:1119.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3275	   17:18:41.600:583.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3276	   17:18:41.600:228.00	St	0xA5	0	8	C8	F9	FF	FF	FF	00	00	FF	p:1
>	3277	   17:18:41.603:1460.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3278	   17:18:41.603:235.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3279	   17:18:41.603:112.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3280	   17:18:41.603:89.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3281	   17:18:41.603:170.00	St	0x100	0	8	F9	FD	7F	C0	5D	5D	87	70	p:1
>	3282	   17:18:41.603:235.00	St	0x13D	0	8	FF	FF	FE	37	9E	18	F6	FF	p:1
>	3283	   17:18:41.603:147.00	St	0x10B	0	3	CC	17	FC	 	 	 	 	 	p:1
>	3284	   17:18:41.606:1367.00	St	0x13E	0	8	FF	2D	FA	FA	1C	FA	0D	00	p:1
>	3285	   17:18:41.609:4241.00	St	0x105	0	8	37	F5	7F	E0	2E	00	FC	0F	p:1
>	3286	   17:18:41.609:709.00	St	0x1A1	0	5	FC	C6	00	00	81	 	 	 	p:1
>	3287	   17:18:41.609:422.00	St	0x211	0	7	00	FF	FF	44	00	00	00	 	p:1
>	3288	   17:18:41.609:229.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3289	   17:18:41.610:373.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3290	   17:18:41.610:236.00	St	0x2E3	0	8	70	07	0F	00	FF	FF	FF	FF	p:1
>	3291	   17:18:41.610:235.00	St	0xA5	0	8	2F	FA	FF	FF	FF	00	00	FF	p:1
>	3292	   17:18:41.610:241.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3293	   17:18:41.613:239.00	St	0x2B3	0	8	00	08	08	08	0F	21	81	05	p:1
>	3294	   17:18:41.613:700.00	St	0x13D	0	8	FF	FF	FE	37	9E	18	F6	FF	p:1
>	3295	   17:18:41.613:241.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3296	   17:18:41.613:79.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3297	   17:18:41.613:85.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3298	   17:18:41.613:236.00	St	0x100	0	8	1E	FE	7F	C0	5D	5D	87	70	p:1
>	3299	   17:18:41.613:352.00	St	0x197	0	4	8A	02	0E	C0	 	 	 	 	p:1
>	3300	   17:18:41.618:5639.00	St	0x105	0	8	D0	F6	7F	E0	2E	00	FC	0F	p:1
>	3301	   17:18:41.621:1118.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3302	   17:18:41.621:605.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3303	   17:18:41.621:240.00	St	0xA5	0	8	72	FB	FF	FF	FF	00	00	FF	p:1
>	3304	   17:18:41.621:1379.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3305	   17:18:41.621:83.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3306	   17:18:41.622:147.00	St	0x431	0	8	CA	FF	FF	FF	FF	BB	F2	4B	p:2
>	3307	   17:18:41.622:87.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3308	   17:18:41.622:110.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3309	   17:18:41.622:269.00	St	0x100	0	8	1F	F0	7F	C0	5D	5D	87	70	p:1
>	3310	   17:18:41.622:239.00	St	0x13D	0	8	FF	FF	FE	47	9E	17	F6	FF	p:1
>	3311	   17:18:41.622:143.00	St	0x10B	0	3	6F	18	FC	 	 	 	 	 	p:1
>	3312	   17:18:41.625:2877.00	St	0x3C9	0	8	AC	F4	08	0A	92	00	F0	39	p:1
>	3313	   17:18:41.629:2701.00	St	0x105	0	8	8D	F7	7F	E0	2E	00	FC	0F	p:1
>	3314	   17:18:41.629:671.00	St	0x1A1	0	5	09	C8	00	00	81	 	 	 	p:1
>	3315	   17:18:41.629:443.00	St	0x1AA	0	8	AC	0D	90	C6	08	A0	F0	FF	p:1
>	3316	   17:18:41.629:264.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3317	   17:18:41.632:339.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3318	   17:18:41.632:236.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3319	   17:18:41.632:234.00	St	0xA5	0	8	FC	FC	FF	FF	FF	00	00	FF	p:1
>	3320	   17:18:41.632:1112.00	St	0x429	0	3	25	F8	00	 	 	 	 	 	p:1
>	3321	   17:18:41.632:44.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3322	   17:18:41.632:211.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3323	   17:18:41.632:148.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3324	   17:18:41.632:111.00	St	0x432	0	8	6C	EA	10	94	6C	FF	00	FF	p:2
>	3325	   17:18:41.632:118.00	St	0x100	0	8	42	F1	7F	C0	5D	5D	87	70	p:1
>	3326	   17:18:41.632:234.00	St	0x13D	0	8	FF	FF	FE	57	9E	16	F6	FF	p:1
>	3327	   17:18:41.638:5831.00	St	0x105	0	8	D1	F8	7F	E0	2E	00	FC	0F	p:1
>	3328	   17:18:41.639:1122.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3329	   17:18:41.640:577.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3330	   17:18:41.640:239.00	St	0xA5	0	8	A1	FD	FF	FF	FF	00	00	FF	p:1
>	3331	   17:18:41.640:109.00	St	0x40D	0	8	51	4F	F7	55	9B	43	E6	5A	p:2
>	3332	   17:18:41.640:239.00	St	0x3EB	0	8	51	4F	F9	55	9B	43	E8	5A	p:2
>	3333	   17:18:41.641:900.00	St	0x12F	0	8	24	5D	8A	DD	F4	35	30	C1	p:1
>	3334	   17:18:41.641:230.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3335	   17:18:41.644:175.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3336	   17:18:41.644:85.00	St	0x112	0	8	ED	1F	B4	0E	B5	71	C5	5E	p:2
>	3337	   17:18:41.644:149.00	St	0x100	0	8	A5	F2	7F	C0	5D	5D	87	70	p:1
>	3338	   17:18:41.644:231.00	St	0x13D	0	8	FF	FF	FE	57	9E	16	F6	FF	p:1
>	3339	   17:18:41.644:227.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3340	   17:18:41.644:146.00	St	0x10B	0	3	23	19	FC	 	 	 	 	 	p:1
>	3341	   17:18:41.644:182.00	St	0x197	0	4	05	03	0E	C0	 	 	 	 	p:1
>	3342	   17:18:41.650:5376.00	St	0x105	0	8	8C	F9	7F	E0	2E	00	FC	0F	p:1
>	3343	   17:18:41.650:706.00	St	0x1A1	0	5	2E	CA	00	00	81	 	 	 	p:1
>	3344	   17:18:41.650:416.00	St	0x2BE	0	8	48	96	F0	FF	FF	FF	FF	FF	p:1
>	3345	   17:18:41.650:275.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3346	   17:18:41.650:369.00	St	0x10E	0	8	FE	E7	7F	23	00	7D	00	F0	p:1
>	3347	   17:18:41.650:229.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3348	   17:18:41.650:241.00	St	0xA5	0	8	46	FE	FF	FF	FF	00	00	FF	p:1
>	3349	   17:18:41.653:1141.00	St	0x13D	0	8	FF	FF	FE	67	9E	15	F6	FF	p:1
>	3350	   17:18:41.653:272.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3351	   17:18:41.653:144.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3352	   17:18:41.653:141.00	St	0x112	0	8	EE	1F	B4	0E	B5	71	C5	5E	p:2
>	3353	   17:18:41.653:75.00	St	0x100	0	8	F8	F3	7F	C0	5D	5D	87	70	p:1
>	3354	   17:18:41.654:1845.00	St	0x13E	0	8	FF	2D	FA	FA	1D	FA	0D	00	p:1
>	3355	   17:18:41.658:4142.00	St	0x105	0	8	6B	FA	7F	E0	2E	00	FC	0F	p:1
>	3356	   17:18:41.661:1121.00	St	0x150	0	8	21	00	00	42	0E	FF	07	00	p:1
>	3357	   17:18:41.661:617.00	St	0xAA	0	8	00	FC	00	7C	C0	5D	D0	F7	p:1
>	3358	   17:18:41.661:234.00	St	0xA5	0	8	47	F0	FF	FF	FF	00	00	FF	p:1
>	3359	   17:18:41.661:1450.00	St	0x153	0	8	00	00	01	00	00	20	F7	F0	p:1
>	3360	   17:18:41.662:241.00	St	0xAD	0	8	FF	FF	FE	E7	7F	FE	F7	FF	p:1
>	3361	   17:18:41.662:88.00	St	0x112	0	8	EE	1F	B4	0E	B5	71	C5	5E	p:2
>	3362	   17:18:41.662:80.00	St	0xBB	0	3	7D	FF	FF	 	 	 	 	 	p:1
>	3363	   17:18:41.662:106.00	St	0x2FF	0	6	0F	00	FF	FF	FF	FF	 	 	p:2
>	3364	   17:18:41.662:123.00	St	0x100	0	8	76	F4	7F	C0	5D	5D	87	70	p:1
>	3365	   17:18:41.662:201.00	St	0x13D	0	8	FF	FF	FE	77	9E	14	F6	FF	p:1
